Id,Review,Sentiment
321,ok bush knowledgeable enthusiastic teacher lesson dense compared content rest wharton ba program actually like detail think covered quickly course probably made longer deal ratio balance sheet jargon flying breathless pace would better focus key one walk example little slowly quiz extremely tricky many choose one answer difficult find part video review missed question transcript machine generated make difficult search specific word difficult remember concept covered much video last week felt disconnected first week like belonged different course almost pretty good though liked contained specific example chart,2
322,great introduction accounting analytics unexpected lecturing dialogue could analytics additional optional problem set explore deeply,2
323,believe good course even software engineer understand manipulating financial report detect,3
324,professor really amazing make every lecture interesting easy understand,3
325,outstanding teacher methodology best course kind come across business school ma,3
326,excellent designed course thanks,3
327,excellent online course caters wide spectrum audience different learning background also love cut scene classroom student make funny comment ask question haha,3
328,five star enough_NEG express_NEG satisfaction_NEG love_NEG course_NEG instructor_NEG proactive_NEG community_NEG every_NEG questions_NEG posted_NEG got_NEG directly_NEG feedback_NEG teaching_NEG staff_NEG prof_NEG bushes_NEG course_NEG among_NEG wharton_NEG analytics_NEG sessions_NEG honestly_NEG try_NEG,3
329,little tough sometimes instructive,3
330,feedback beta tester course week thought video clear well organized flowed well topic topic clear logic professor developed various ratio missing line quiz tell_NEG told_NEG type_NEG rather_NEG ones_NEG make_NEG think_NEG example_NEG final_NEG video_NEG week_NEG optional_NEG video_NEG instead_NEG suggesting_NEG students_NEG play_NEG spreadsheet_NEG think_NEG would_NEG better_NEG give_NEG actual_NEG task_NEG two_NEG change_NEG assumption_NEG value_NEG impact_NEG ratio_NEG liked_NEG showed_NEG numbers_NEG needed_NEG changed_NEG make_NEG share_NEG valuation_NEG closer_NEG rather_NEG telling_NEG us_NEG answer_NEG would_NEG another_NEG opportunity_NEG students_NEG stop_NEG video_NEG go_NEG try_NEG specific_NEG task_NEG likely_NEG students_NEG go_NEG work_NEG spreadsheet_NEG real_NEG learning_NEG takes_NEG place_NEG one_NEG things_NEG really_NEG liked_NEG design_NEG prior_NEG courses_NEG professor_NEG bushes_NEG fact_NEG examples_NEG throughout_NEG videos_NEG apply_NEG information_NEG right_NEG away_NEG perhaps_NEG know_NEG learn_NEG lot_NEG better_NEG rather_NEG watching_NEG videos_NEG going_NEG yeah_NEG makes_NEG sense_NEG understand_NEG also_NEG recognize_NEG students_NEG past_NEG courses_NEG probably_NEG said_NEG find_NEG line_NEG quizzes_NEG valuable_NEG reflection_NEG value_NEG line_NEG quizzes_NEG whole_NEG line_NEG quizzes_NEG simply_NEG require_NEG parroting_NEG something_NEG said_NEG video_NEG sure_NEG professor_NEG come_NEG lots_NEG examples_NEG week_NEG video_NEG line_NEG quiz_NEG might_NEG provide_NEG numbers_NEG de_NEG severed_NEG net_NEG income_NEG sales_NEG average_NEG total_NEG assets_NEG average_NEG shareholder_NEG equity_NEG asking_NEG results_NEG ratios_NEG dupont_NEG analysis_NEG maybe_NEG think_NEG means_NEG type_NEG question_NEG necessarily_NEG marked_NEG answer_NEG provided_NEG video_NEG alternatively_NEG could_NEG students_NEG change_NEG specific_NEG things_NEG woof_NEG junction_NEG spreadsheet_NEG indicate_NEG impact_NEG ratios_NEG week_NEG video_NEG offers_NEG lots_NEG similar_NEG opportunities_NEG profitability_NEG turnover_NEG ratios_NEG perhaps_NEG requiring_NEG students_NEG work_NEG backwards_NEG specific_NEG ratio_NEG determine_NEG gross_NEG profit_NEG would_NEG effective_NEG perhaps_NEG question_NEG relates_NEG strategy_NEG specifically_NEG ratios_NEG example_NEG would_NEG happen_NEG gross_NEG margin_NEG woof_NEG introduced_NEG credit_NEG card_NEG days_NEG receivable_NEG increased_NEG something_NEG engage_NEG people_NEG materials_NEG videos_NEG offer_NEG similar_NEG opportunities_NEG think_NEG specific_NEG problems_NEG questions_NEG enhance_NEG learning_NEG experience_NEG rather_NEG suggesting_NEG go_NEG look_NEG spreadsheet_NEG audience_NEG courses_NEG tends_NEG quite_NEG bit_NEG different_NEG average_NEG upper_NEG tier_NEG university_NEG student_NEG probably_NEG needs_NEG bit_NEG hand_NEG holding_NEG direction_NEG order_NEG successful_NEG also_NEG professor_NEG bushes_NEG expects_NEG students_NEG watch_NEG optional_NEG videos_NEG anyway_NEG make_NEG optional_NEG case_NEG valuation_NEG video_NEG despite_NEG mathematics_NEG little_NEG scary_NEG students_NEG think_NEG information_NEG really_NEG useful_NEG helps_NEG solidify_NEG understanding_NEG spreadsheet_NEG wondering_NEG quiz_NEG question_NEG would_NEG helpful_NEG perhaps_NEG might_NEG provide_NEG new_NEG set_NEG financials_NEG woof_NEG junction_NEG ask_NEG ratio_NEG calculation_NEG means_NEG terms_NEG position_NEG marketplace_NEG something_NEG similar_NEG practice_NEG questions_NEG get_NEG people_NEG working_NEG information_NEG comments_NEG basically_NEG apply_NEG remainder_NEG weeks_NEG think_NEG would_NEG help_NEG students_NEG line_NEG quizzes_NEG breaks_NEG longer_NEG videos_NEG helps_NEG keep_NEG students_NEG focused_NEG also_NEG provides_NEG reinforcement_NEG key_NEG concepts_NEG really_NEG liked_NEG quiz_NEG week_NEG even_NEG though_NEG struggled_NEG questions_NEG multiple_NEG correct_NEG responses_NEG quiz_NEG effectively_NEG reinforces_NEG information_NEG covered_NEG well_NEG requires_NEG one_NEG think_NEG covered_NEG lectures_NEG may_NEG want_NEG remind_NEG students_NEG questions_NEG may_NEG change_NEG quiz_NEG quiz_NEG many_NEG demand_NEG courses_NEG quiz_NEG questions_NEG change_NEG students_NEG may_NEG habit_NEG rereading_NEG questions_NEG gotten_NEG correct_NEG previous_NEG attempts_NEG week_NEG revenue_NEG cash_NEG collection_NEG talking_NEG days_NEG unearned_NEG revenue_NEG mentions_NEG increase_NEG means_NEG slower_NEG future_NEG recognition_NEG bit_NEG explanation_NEG around_NEG means_NEG would_NEG useful_NEG week_NEG particular_NEG additional_NEG comments_NEG lectures_NEG line_NEG questions_NEG might_NEG good_NEG found_NEG bedford_NEG law_NEG really_NEG interesting_NEG week_NEG would_NEG really_NEG nice_NEG something_NEG break_NEG lectures_NEG line_NEG quiz_NEG questions_NEG might_NEG help_NEG would_NEG also_NEG help_NEG reinforce_NEG material_NEG week_NEG quiz_NEG question_NEG double_NEG negative_NEG wording_NEG question_NEG correct_NEG response_NEG may_NEG cause_NEG confusion_NEG students_NEG particularly_NEG english_NEG native_NEG language_NEG overall_NEG comments_NEG enjoyed_NEG course_NEG learned_NEG lot_NEG wondering_NEG whether_NEG would_NEG possible_NEG provide_NEG summary_NEG document_NEG key_NEG information_NEG week_NEG related_NEG ratio_NEG calculations_NEG key_NEG things_NEG look_NEG related_NEG ratios_NEG know_NEG ratios_NEG provided_NEG spreadsheet_NEG might_NEG good_NEG written_NEG summary_NEG supplemental_NEG information_NEG use_NEG ratios_NEG think_NEG line_NEG quizzes_NEG practice_NEG questions_NEG would_NEG helpful_NEG students_NEG perhaps_NEG ones_NEG asked_NEG students_NEG specific_NEG things_NEG spreadsheet_NEG come_NEG back_NEG answer_NEG need_NEG long_NEG complicated_NEG something_NEG gets_NEG people_NEG spreadsheets_NEG working_NEG early_NEG may_NEG want_NEG something_NEG stronger_NEG encourage_NEG play_NEG spreadsheet_NEG many_NEG feel_NEG reluctant_NEG change_NEG numbers_NEG spreadsheet_NEG fear_NEG messing_NEG perhaps_NEG reminder_NEG change_NEG whatever_NEG want_NEG mess_NEG something_NEG always_NEG download_NEG save_NEG copy_NEG play_NEG leaving_NEG original_NEG untouched_NEG also_NEG might_NEG good_NEG idea_NEG playground_NEG sheet_NEG simple_NEG set_NEG financial_NEG statements_NEG students_NEG try_NEG changing_NEG things_NEG financial_NEG statements_NEG see_NEG impact_NEG key_NEG ratios_NEG without_NEG move_NEG one_NEG spreadsheet_NEG another_NEG combination_NEG original_NEG tab_NEG first_NEG two_NEG columns_NEG ratios_NEG tab_NEG might_NEG even_NEG want_NEG two_NEG columns_NEG ratios_NEG one_NEG ratios_NEG original_NEG numbers_NEG change_NEG fixed_NEG values_NEG one_NEG changed_NEG numbers_NEG students_NEG see_NEG effect_NEG changes_NEG easily_NEG terms_NEG spreadsheets_NEG thought_NEG original_NEG ratios_NEG tabs_NEG fairly_NEG straight_NEG forward_NEG relatively_NEG easy_NEG understand_NEG may_NEG case_NEG people_NEG less_NEG familiar_NEG excel_NEG know_NEG target_NEG audience_NEG course_NEG students_NEG may_NEG proficient_NEG tool_NEG valuation_NEG tab_NEG wondering_NEG numbers_NEG row_NEG highlighted_NEG way_NEG emphasize_NEG years_NEG clear_NEG first_NEG glance_NEG lot_NEG mistakes_NEG subtitles_NEG pointed_NEG many_NEG flagging_NEG specific_NEG videos_NEG occurred_NEG thank_NEG opportunity_NEG participate_NEG beta_NEG test_NEG course_NEG hope_NEG comments_NEG helpful_NEG missed_NEG much_NEG causes_NEG students_NEG issues_NEG course_NEG goes_NEG live_NEG,3
